1605967384;143
1605958084;137
1605951011;115
1605978783;801.5
1605969484;140
1605960184;111
1605953111;119
1605980883;937.5
1605971583;145
1605962284;151
1605982983;830.7
1605973683;124
1605964384;135
1605955083;108
1605975783;732.5
1605966484;119
1605957184;121
1605950111;217
1605977883;815.5
1605968584;139
1605959284;116
1605952211;115
1605979983;749.1
1605970683;144.5
1605961384;139
1605982083;754.65
1605972783;135
1605963484;147
1605984183;966.5
1605974883;605.65
1605965584;140
1605956284;122
1605976983;815.1
1605967684;134
1605958384;145
1605951311;120
1605979083;802.7
1605969783;149
1605960484;131
1605953411;123
1605981183;887.1
1605971883;142
1605962584;141
1605983283;912
1605973983;120
1605964684;121.5
1605955384;110
1605976083;775.5
1605966783;121
1605957484;125
1605950411;117
1605978183;789.45
1605968884;139
1605959584;114.5
1605952511;120
1605980283;954
1605970983;144
1605961684;136
1605982383;831.2
1605973083;132
1605963784;160
1605984483;1017.5
1605975183;678.35
1605965884;123
1605956584;116
1605977283;791.8
1605967983;139
1605958684;143
1605951611;123
1605979383;803.2
1605970083;147
1605960784;132
1605953711;110
1605981483;850.7
1605972183;142
1605962884;131
1605983582;841.05
1605974283;101
1605964984;133
1605955684;124
1605976383;807.7
1605967083;144
1605957784;128.5
1605950711;116
1605978483;763.7
1605969184;138
1605959884;114
1605952811;114
1605980583;894
1605971283;146
1605961984;141
1605982683;832.9
1605973383;128
1605964084;139
1605954783;108
1605975483;792.4
1605966184;127
1605956884;118
1605977583;822.5
1605968283;786.55
1605958984;119
1605951911;112.5
1605979683;826.05
1605970383;150
1605961084;130
1605954011;116
1605981783;868.4
1605972483;134
1605963184;136
1605983882;898.05
1605974583;471.45
1605965284;141
1605955984;127
1605976683;814.25
